Sale Date,Sale ID,Product ID,Product Name,Product Category,Quantity Sold,Unit Price,Discount (%),Total Value (with Discount),Unit Cost,Total Cost,Gross Profit,Payment Method,Payment Status,Payment Date,Customer ID,Customer Name,Sales Channel,Sales Region,Sales Representative,Customer Rating,Shipping Cost,Delivery Status,Delivery Date
2024-10-07,cb9ce8ad-3a83-4a7e-9a55-43ea06e789dd,PRD98657,Jeans,Clothing,4,307.81,5,1169.68,236.53,946.12,223.56,Credit Card,Paid,2024-10-08,CUS7691,Brianna Page,Physical Store,Florida,Janet Chan,4 stars,9.97,Delivered,2024-10-15
2023-11-25,66ed3c7e-4277-40da-a440-ada1b65c0443,PRD70243,Coffee Maker,Accessories,2,97.47,20,155.95,61.59,123.18,32.77,Pix,Paid,2023-11-26,CUS2168,Amber Chavez,Physical Store,Texas,Angela Moore,3 stars,16.03,Canceled,
2024-05-10,7d30b025-935f-45ae-aa3d-825e91ce860b,PRD97219,Coffee Maker,Furniture,5,117.46,10,528.57,71.94,359.7,168.87,Credit Card,Paid,2024-05-13,CUS7489,Sandra Harrison,Online Store,Florida,Charles Mercer,1 star,26.78,Canceled,
2024-10-20,cb3b023e-e1e6-44f2-a407-a7f078f85398,PRD75845,Smartphone,Technology,1,487.14,10,438.43,326.34,326.34,112.09,Invoice,Pending,,CUS5971,Connor Walker,Physical Store,Illinois,Carolyn Gutierrez,5 stars,32.55,In Transit,
2024-03-16,e89ababd-90ac-45b0-b407-0e86e106d372,PRD55693,Coffee Maker,Technology,8,422.57,0,3380.56,325.24,2601.92,778.64,Invoice,Paid,2024-03-18,CUS9240,Casey Klein,Online Store,Florida,Brandon Sanders,2 stars,23.08,Delivered,2024-03-19
2023-11-01,06182af7-3a2a-4437-b3c1-95ca631deb2c,PRD29627,Smartphone,Technology,2,58.96,0,117.92,34.13,68.26,49.66,Credit Card,Canceled,,CUS8638,Erica Ward,Online Store,Illinois,John Andrews,4 stars,39.28,In Transit,
2024-08-27,31978439-5048-400f-9366-a5b1a15a8a6d,PRD89361,Smartphone,Clothing,9,407.74,5,3486.18,231.71,2085.39,1400.79,Pix,Canceled,,CUS8851,Terri Hart,Marketplace,Illinois,Vicki Valentine,1 star,20.6,Canceled,
2024-03-02,8a6395f6-f964-4dd7-94a6-57cbf6509518,PRD39737,Sofa,Appliances,2,455.08,0,910.16,256.94,513.88,396.28,Pix,Pending,,CUS4558,Eric Weeks,Physical Store,Florida,Matthew Taylor,3 stars,26.43,Delivered,2024-03-08
2024-06-06,ee7cdcbd-5625-4edd-b67d-e8a066d890d6,PRD14629,Sofa,Accessories,10,238.53,0,2385.3,127.28,1272.8,1112.5,Credit Card,Pending,,CUS7954,Cynthia Wilson,Online Store,New York,Andrea Manning,1 star,29.91,In Transit,
2024-05-03,799c4a4f-1b0e-4116-a8dc-46b86b9b35c7,PRD72557,Smartphone,Appliances,5,216.73,10,975.28,111.28,556.4,418.88,Pix,Pending,,CUS6666,Joseph Macias,Marketplace,Illinois,Jennifer Bush,2 stars,19.93,Delivered,2024-05-13
2024-02-16,5e88d3b6-de18-41f8-9883-5b1235519d12,PRD27792,Jeans,Technology,9,55.33,10,448.17,34.58,311.22,136.95,Credit Card,Canceled,,CUS9148,Juan Campbell,Physical Store,Texas,Mrs. Danielle Foster,1 star,28.74,In Transit,
2024-02-17,2ec45c06-4956-47c8-8708-e37c15c0441d,PRD35208,Smartphone,Appliances,2,106.35,5,202.06,77.25,154.5,47.56,Pix,Pending,,CUS5030,Bethany Terrell,Physical Store,Texas,Heather Black,2 stars,21.73,In Transit,
2024-02-03,e2fbb347-9d1f-4a09-b4b3-83d095be12de,PRD70691,Coffee Maker,Appliances,8,473.81,10,3411.43,250.32,2002.56,1408.87,Credit Card,Canceled,,CUS5821,Tina Obrien,Online Store,Illinois,Michael Perkins,1 star,31.62,Canceled,
2023-12-04,15cd235d-72c8-4199-8bdc-298343c77424,PRD97088,Coffee Maker,Technology,10,165.82,15,1409.47,107.76,1077.6,331.87,Pix,Paid,2023-12-04,CUS2735,Curtis Payne MD,Online Store,New York,Kevin Wilson,5 stars,15.34,Delivered,2023-12-05
2024-08-25,09f6e5f2-fba0-436a-b4b9-1c1b74ec8e8e,PRD55760,Smartphone,Appliances,8,57.88,0,463.04,35.53,284.24,178.8,Bank Transfer,Paid,2024-08-25,CUS6061,Joseph Dixon,Marketplace,New York,Sabrina Gates,3 stars,44.32,Delivered,2024-08-30
2023-12-21,c350314d-2ad5-4600-9510-fba10627f0ef,PRD96669,Watch,Technology,2,254.9,10,458.82,159.39,318.78,140.04,Pix,Canceled,,CUS1887,David Stone,Physical Store,California,Amy White,3 stars,44.26,In Transit,
2024-03-20,b3e963c0-317b-483a-98c6-be3e9b6caf82,PRD71779,Sofa,Technology,7,439.7,20,2462.32,312.54,2187.78,274.54,Invoice,Pending,,CUS3166,Katherine Hunt,Marketplace,New York,Jessica Burnett,4 stars,24.38,Canceled,
2024-10-15,c3ffaf14-e70a-49e9-a1c2-a92d0d85c2f7,PRD95119,Jeans,Furniture,7,334.65,20,1874.04,197.65,1383.55,490.49,Bank Transfer,Paid,2024-10-19,CUS7000,Travis Dixon,Online Store,New York,Sharon Rodriguez,5 stars,9.02,In Transit,
2024-02-13,744030ba-b1d6-427b-be89-2071debc1635,PRD97853,Jeans,Clothing,9,123.55,20,889.56,93.55,841.95,47.61,Bank Transfer,Canceled,,CUS1025,Jamie Nguyen,Online Store,Florida,Tamara Gonzalez MD,4 stars,43.91,Canceled,
2024-02-06,147763b1-082d-44e0-a51b-fef1c60fff8e,PRD89966,Coffee Maker,Appliances,6,475.13,5,2708.24,261.58,1569.48,1138.76,Credit Card,Paid,2024-02-10,CUS3015,Robert Williams,Physical Store,Texas,Kevin Ray,1 star,20.09,Canceled,
2024-10-24,b1f94a33-8514-4022-8b82-2c7027f3418f,PRD28436,Sofa,Technology,1,305.07,20,244.06,235.59,235.59,8.47,Pix,Paid,2024-10-26,CUS1141,Andrea Griffin,Physical Store,New York,William Jones,3 stars,7.76,In Transit,
2024-05-06,8e284b57-ed92-4b05-a6c2-dd4e49a13308,PRD46299,Sofa,Accessories,2,65.66,0,131.32,45.46,90.92,40.4,Bank Transfer,Canceled,,CUS7238,Matthew Brock,Marketplace,Illinois,Christopher Martin,1 star,7.21,Delivered,2024-05-12
2024-08-24,fcf8054e-f25f-478d-b944-aadc4c27a500,PRD90083,Watch,Clothing,10,480.36,20,3842.88,346.9,3469.0,373.88,Credit Card,Pending,,CUS8039,John Ramirez,Marketplace,Florida,Deborah Clay,4 stars,22.03,Canceled,
2024-04-04,94416bd7-5826-4885-b449-07d7120d1b1a,PRD21476,Watch,Accessories,4,411.83,15,1400.22,237.94,951.76,448.46,Pix,Pending,,CUS4172,Stacy Pena,Physical Store,Texas,Robert Hill,1 star,23.79,In Transit,
2024-06-20,1018d33a-f0bb-44fc-8add-018d568916a0,PRD41511,Smartphone,Furniture,2,426.06,10,766.91,256.45,512.9,254.01,Pix,Pending,,CUS8178,Nicole Morrison,Marketplace,Illinois,Jimmy Reid,5 stars,6.15,Delivered,2024-06-27
2024-05-03,d6ea3703-5067-4dbe-82af-d03807dfa725,PRD95840,Sofa,Clothing,3,98.12,10,264.92,61.6,184.8,80.12,Invoice,Canceled,,CUS1420,Rhonda Thompson,Marketplace,New York,Anne Park,5 stars,45.21,Delivered,2024-05-05
2023-12-21,ad16ce83-e227-4669-afb3-ea7721d43a73,PRD40511,Smartphone,Technology,9,368.06,0,3312.54,187.03,1683.27,1629.27,Bank Transfer,Canceled,,CUS5674,Joseph Camacho,Marketplace,Texas,Julie Clark,2 stars,9.06,Canceled,
2024-07-07,4aeecca7-16ae-4077-98de-6cebe701e677,PRD74974,Watch,Technology,3,74.35,5,211.9,56.79,170.37,41.53,Invoice,Canceled,,CUS6407,Laura Bell MD,Marketplace,Florida,Keith Smith,2 stars,29.16,Canceled,
2024-09-10,6272c052-cb86-45bc-8716-d69a5b550287,PRD36869,Coffee Maker,Technology,4,193.18,0,772.72,103.08,412.32,360.4,Pix,Paid,2024-09-12,CUS4069,Abigail Frost,Marketplace,Illinois,Brian Dudley,2 stars,27.96,Canceled,
2024-03-11,3b1bedf2-d466-4f3e-b536-44665793c4bf,PRD27632,Sofa,Technology,2,496.64,10,893.95,313.06,626.12,267.83,Pix,Paid,2024-03-14,CUS6878,Cathy Johnson,Online Store,Texas,Alexandra Smith,3 stars,42.29,In Transit,
2024-03-11,3ba18f82-0431-4dc3-86eb-79c81113280b,PRD99370,Watch,Furniture,2,498.49,5,947.13,375.7,751.4,195.73,Bank Transfer,Paid,2024-03-14,CUS2211,Kelly Rodriguez,Online Store,Florida,Angela Allen,5 stars,18.54,In Transit,
2024-09-06,9a7d91d2-0351-4eb2-8403-960b18422806,PRD83332,Watch,Clothing,10,204.7,15,1739.95,118.82,1188.2,551.75,Credit Card,Canceled,,CUS5684,Garrett Foster,Physical Store,New York,Douglas Davis,3 stars,37.46,Canceled,
2024-08-04,bf4bd4e8-7e07-4c30-b057-345637c647bf,PRD12819,Coffee Maker,Technology,1,166.6,5,158.27,117.4,117.4,40.87,Invoice,Canceled,,CUS1879,Michael Jones,Physical Store,New York,Christopher Lopez,5 stars,6.34,Delivered,2024-08-06
