Sale Date,Sale ID,Product ID,Product Name,Product Category,Quantity Sold,Unit Price,Discount (%),Total Value (with Discount),Unit Cost,Total Cost,Gross Profit,Payment Method,Payment Status,Payment Date,Customer ID,Customer Name,Sales Channel,Sales Region,Sales Representative,Customer Rating,Shipping Cost,Delivery Status,Delivery Date
2024-10-03,5c0a6817-afd2-4fb5-8309-e0ba6faaf0a7,PRD15205,Watch,Accessories,4,188.36,20,602.75,137.17,548.68,54.07,Pix,Paid,2024-10-04,CUS5095,John Foster,Online Store,Florida,Kimberly Watson,1 star,30.89,In Transit,
2024-01-21,3ec17953-d8e9-422a-abab-68653bfbc8c8,PRD87413,Watch,Accessories,7,390.63,20,2187.53,281.87,1973.09,214.44,Pix,Paid,2024-01-26,CUS1939,Megan Morgan,Physical Store,Texas,William Oneill,1 star,25.91,Delivered,2024-01-22
2024-09-18,eb1891c8-40ce-42d5-b6d7-ff74bcd59bf3,PRD48636,Sofa,Technology,2,288.27,20,461.23,200.22,400.44,60.79,Pix,Paid,2024-09-22,CUS3826,Kayla Mcknight,Physical Store,Florida,Allison Lopez,1 star,49.93,Canceled,
2024-03-04,72330603-edf0-455e-932a-36e24c4469dc,PRD70277,Coffee Maker,Appliances,10,468.22,15,3979.87,320.9,3209.0,770.87,Pix,Paid,2024-03-05,CUS3474,Logan Robinson,Physical Store,California,Jordan James,1 star,21.26,Canceled,
2024-09-11,1de6f9ca-dc81-4103-aaa1-bdb17bb447ba,PRD95897,Smartphone,Furniture,3,405.71,5,1156.27,278.12,834.36,321.91,Invoice,Paid,2024-09-13,CUS3182,David Jones,Marketplace,Illinois,William Lambert,4 stars,10.14,Delivered,2024-09-12
2023-11-30,e599692b-9d6c-4399-bcde-91f09f553b16,PRD41626,Jeans,Appliances,8,326.73,15,2221.76,255.53,2044.24,177.52,Invoice,Canceled,,CUS1859,Deanna Sherman,Marketplace,Illinois,Mike Moore,2 stars,34.69,Delivered,2023-12-02
2024-07-04,a9351d48-ad84-4aed-bb45-ab3a5d0a7f01,PRD84883,Smartphone,Technology,3,246.8,20,592.32,135.06,405.18,187.14,Pix,Paid,2024-07-05,CUS3186,Christina Perez,Marketplace,Texas,Kathleen Cruz,1 star,13.79,Canceled,
2024-02-17,9424b7ba-82c1-42fd-b079-43d687df0a00,PRD39652,Jeans,Technology,7,77.46,10,488.0,45.1,315.7,172.3,Invoice,Paid,2024-02-20,CUS4096,Erica Smith,Online Store,New York,Olivia Ortiz,5 stars,34.01,Delivered,2024-02-24
2023-11-13,6b6c97af-13ef-4a2c-8813-345f7cdc160b,PRD58182,Smartphone,Accessories,1,395.7,15,336.34,304.03,304.03,32.31,Invoice,Canceled,,CUS7738,Sarah Rodriguez,Online Store,Illinois,Andrew Boone,2 stars,35.74,In Transit,
2024-06-09,af8a5425-fca7-4425-9267-9c46165358c7,PRD22471,Smartphone,Technology,2,52.05,10,93.69,32.25,64.5,29.19,Invoice,Paid,2024-06-13,CUS1118,Joel Randall,Online Store,Texas,Stephen Scott,4 stars,48.1,In Transit,
2024-08-23,adb3986f-54fc-4da1-ab34-ce249e018cb8,PRD93771,Smartphone,Accessories,2,360.67,5,685.27,246.95,493.9,191.37,Credit Card,Paid,2024-08-24,CUS5608,Samantha Leon,Physical Store,Texas,Michael Stanton,5 stars,18.91,Delivered,2024-08-25
2024-02-04,1934d74f-b339-4834-945f-30e7bd4df298,PRD66258,Coffee Maker,Clothing,9,101.7,10,823.77,54.1,486.9,336.87,Credit Card,Pending,,CUS1983,Theresa Gomez,Marketplace,Florida,Daniel Moore,3 stars,27.79,In Transit,
2023-12-25,14859b5a-4ea1-4457-afe0-0dd54bdc14c2,PRD15414,Smartphone,Furniture,10,484.03,10,4356.27,372.11,3721.1,635.17,Bank Transfer,Paid,2023-12-30,CUS2495,Jerry Prince,Marketplace,Florida,Lauren Patel,3 stars,44.5,Canceled,
