Sale Date,Sale ID,Product ID,Product Name,Product Category,Quantity Sold,Unit Price,Discount (%),Total Value (with Discount),Unit Cost,Total Cost,Gross Profit,Payment Method,Payment Status,Payment Date,Customer ID,Customer Name,Sales Channel,Sales Region,Sales Representative,Customer Rating,Shipping Cost,Delivery Status,Delivery Date
2024-06-13,8886bf41-6dac-4494-b44f-d14de0144f15,PRD24804,Coffee Maker,Accessories,5,499.23,0,2496.15,278.54,1392.7,1103.45,Pix,Paid,2024-06-17,CUS7559,Meghan Rowe,Marketplace,Florida,Amanda Hernandez,2 stars,42.46,In Transit,
2024-01-29,e13fd571-9e46-4ab6-ab7a-91f8db2e60bc,PRD10359,Jeans,Accessories,10,301.38,20,2411.04,176.35,1763.5,647.54,Invoice,Canceled,,CUS5378,James Collins,Marketplace,California,Shannon Ferguson,1 star,31.73,Canceled,
2024-02-20,1d77eb61-efb7-4c86-8a4f-c90e7fcc88c0,PRD74593,Jeans,Furniture,7,309.55,20,1733.48,236.21,1653.47,80.01,Invoice,Pending,,CUS2175,Edward Taylor,Online Store,Illinois,Jamie Campbell,4 stars,36.65,In Transit,
2024-05-28,fc807238-904f-43ec-a393-c60cee4a7174,PRD81818,Jeans,Accessories,10,159.47,0,1594.7,81.11,811.1,783.6,Bank Transfer,Paid,2024-06-01,CUS3197,Kelly Sanchez,Physical Store,Illinois,Justin Mcdaniel,4 stars,9.73,Canceled,
2023-10-28,99e9fa3d-4c42-4b1e-8183-d426ed01f933,PRD37488,Coffee Maker,Technology,7,201.19,0,1408.33,153.99,1077.93,330.4,Pix,Canceled,,CUS6049,Kathryn Lewis,Physical Store,Florida,Emily Valenzuela,3 stars,26.96,In Transit,
2024-06-16,68d44251-8cbe-4c1c-80f0-737dc839858c,PRD21101,Coffee Maker,Accessories,6,214.73,15,1095.12,129.81,778.86,316.26,Credit Card,Paid,2024-06-16,CUS2503,Bill Ortega,Online Store,California,Mr. Robert Wilson,4 stars,28.89,Delivered,2024-06-21
2024-03-21,d0688b8a-20ae-4084-b094-7be922b95287,PRD67808,Sofa,Appliances,6,413.13,5,2354.84,250.54,1503.24,851.6,Invoice,Pending,,CUS4452,John Long,Marketplace,Texas,Roger Campbell,4 stars,44.15,Canceled,
2024-02-22,92a8a1f0-354b-430a-ac69-ca31db551b4a,PRD58012,Coffee Maker,Clothing,9,294.01,15,2249.18,177.57,1598.13,651.05,Credit Card,Paid,2024-02-23,CUS1016,Julian Williams,Online Store,New York,Helen Sanchez,4 stars,13.56,In Transit,
2024-08-23,fece67d4-341f-4c1f-993f-35bf0e045d16,PRD63295,Coffee Maker,Furniture,9,282.94,5,2419.14,151.82,1366.38,1052.76,Bank Transfer,Paid,2024-08-23,CUS9791,Dennis Davis,Marketplace,Texas,Richard Johnson,3 stars,28.53,Delivered,2024-08-28
2023-12-07,7209894f-d144-4457-9f58-cd69a132aa76,PRD67071,Coffee Maker,Appliances,9,89.44,0,804.96,56.07,504.63,300.33,Bank Transfer,Canceled,,CUS8853,Lisa Simmons,Physical Store,California,Kristin Walter,3 stars,42.5,In Transit,
2024-02-18,3effacd8-2e07-4a78-bf1c-c930e246ac10,PRD29700,Watch,Furniture,2,405.24,5,769.96,265.03,530.06,239.9,Credit Card,Canceled,,CUS3759,Christopher Arnold,Online Store,Florida,Elijah Lee,3 stars,38.45,Canceled,
2024-03-03,5a1e9672-224f-440e-a93b-677339cc03e5,PRD96224,Coffee Maker,Appliances,5,398.06,20,1592.24,286.74,1433.7,158.54,Bank Transfer,Pending,,CUS9698,Danielle Washington,Online Store,Texas,Candice Johnson,2 stars,31.38,Canceled,
2024-01-12,d567b287-5340-4777-a36d-e28fa5ef7d15,PRD96042,Sofa,Appliances,1,369.48,10,332.53,215.48,215.48,117.05,Invoice,Pending,,CUS9270,Randy Short,Physical Store,Florida,Molly Howell,3 stars,49.94,In Transit,
2023-12-10,c1c50f7b-04ec-446b-8263-aa0ecb773b87,PRD11752,Coffee Maker,Accessories,5,499.01,10,2245.55,351.33,1756.65,488.9,Invoice,Canceled,,CUS9350,Sierra Smith,Marketplace,Illinois,Kathryn Smith,2 stars,43.55,Canceled,
2024-08-18,52231715-a5e1-4849-94d6-13a5123a45a7,PRD20605,Coffee Maker,Accessories,2,191.49,10,344.68,100.03,200.06,144.62,Credit Card,Paid,2024-08-20,CUS9146,Philip Morris,Online Store,California,Lance Franklin,2 stars,34.55,Delivered,2024-08-22
2023-12-12,c4908cf8-119f-4102-811b-58a89a5df823,PRD15060,Sofa,Technology,9,70.35,20,506.52,48.91,440.19,66.33,Credit Card,Canceled,,CUS5541,Kyle Robinson,Physical Store,Illinois,Jason Sanchez,2 stars,36.68,In Transit,
2024-01-23,b3348d9c-e217-4ec3-a580-899f41b12f7d,PRD65487,Coffee Maker,Clothing,1,408.91,20,327.13,316.84,316.84,10.29,Bank Transfer,Paid,2024-01-25,CUS4143,Michael Kim,Online Store,Florida,Rachel Carter,4 stars,38.48,Delivered,2024-01-29
2024-07-26,e9b79d04-06c6-4ee9-8c59-6b6a9a2eb122,PRD32474,Smartphone,Technology,6,133.85,5,762.94,94.56,567.36,195.58,Invoice,Canceled,,CUS4257,Leslie Moore,Online Store,Texas,Brent Contreras,3 stars,25.34,Delivered,2024-07-30
2024-04-02,27e21470-540f-472c-baa3-4c6c229bf26d,PRD77940,Smartphone,Clothing,1,364.67,20,291.74,289.64,289.64,2.1,Bank Transfer,Canceled,,CUS7914,Kevin Rangel,Physical Store,Florida,Jared Luna,2 stars,29.31,Canceled,
2024-06-12,367f0360-aad9-4046-be9e-887e6f260fea,PRD71788,Watch,Technology,3,437.5,20,1050.0,311.66,934.98,115.02,Bank Transfer,Pending,,CUS8594,Dennis Hernandez,Marketplace,Illinois,Edward Farrell,1 star,44.33,In Transit,
