Sale Date,Sale ID,Product ID,Product Name,Product Category,Quantity Sold,Unit Price,Discount (%),Total Value (with Discount),Unit Cost,Total Cost,Gross Profit,Payment Method,Payment Status,Payment Date,Customer ID,Customer Name,Sales Channel,Sales Region,Sales Representative,Customer Rating,Shipping Cost,Delivery Status,Delivery Date
2024-08-24,39362d26-7c25-4b14-9ba7-965e6f0b790c,PRD31899,Sofa,Technology,6,316.99,5,1806.84,212.19,1273.14,533.7,Bank Transfer,Pending,,CUS7633,Michael Lane,Marketplace,Florida,Jacob Bruce,2 stars,14.07,Delivered,2024-08-30
2024-05-29,65fb7be8-1639-430d-93b6-6f491a17bbff,PRD26589,Coffee Maker,Clothing,7,446.97,5,2972.35,234.81,1643.67,1328.68,Pix,Canceled,,CUS2742,Christopher Mccarthy,Online Store,Florida,David Henderson,3 stars,41.16,In Transit,
2024-07-09,90d369c3-bc23-4f1c-9512-2d1743114054,PRD17757,Jeans,Clothing,1,181.03,10,162.93,134.75,134.75,28.18,Pix,Paid,2024-07-10,CUS7836,Laura Vargas,Physical Store,Florida,John Torres,5 stars,35.1,Delivered,2024-07-12
2024-07-12,0486cc86-11e6-4138-8ce6-1ee2207e55a7,PRD22814,Coffee Maker,Appliances,3,188.27,20,451.85,145.51,436.53,15.32,Bank Transfer,Pending,,CUS8908,Norma Lucas,Online Store,Florida,Tony Bradshaw,2 stars,47.45,Delivered,2024-07-20
2024-07-19,95b4796f-7834-4153-ad5c-f7801f7d7906,PRD40226,Jeans,Furniture,3,135.27,10,365.23,71.42,214.26,150.97,Invoice,Paid,2024-07-21,CUS1163,Phillip Maldonado,Online Store,New York,Cassandra Clay,2 stars,22.61,Canceled,
2024-07-17,25e016ed-fd36-4712-8b8f-f140fff8a27b,PRD98802,Jeans,Accessories,10,132.32,5,1257.04,96.94,969.4,287.64,Bank Transfer,Paid,2024-07-22,CUS8202,Mary Miller,Physical Store,Texas,Stephanie Hicks,5 stars,48.99,Canceled,
2024-08-27,cd5054b7-7a58-4cac-904a-ac0ad6219d76,PRD25808,Sofa,Clothing,7,379.19,10,2388.9,264.01,1848.07,540.83,Credit Card,Paid,2024-08-31,CUS2375,Eddie Stanley,Online Store,Florida,Gene Beasley,1 star,36.58,Canceled,
2023-12-14,95091b73-a3d7-4cf5-8115-6c904ad9efcf,PRD55051,Smartphone,Furniture,10,440.65,5,4186.18,226.18,2261.8,1924.38,Bank Transfer,Pending,,CUS5853,Haley Bennett,Physical Store,California,Joshua Stanley,2 stars,16.22,Delivered,2023-12-19
2024-06-16,def1058f-8c51-4b5f-a734-e6c76cd2dfad,PRD97550,Smartphone,Clothing,6,188.7,10,1018.98,96.23,577.38,441.6,Bank Transfer,Paid,2024-06-16,CUS7377,Nancy Marshall,Online Store,California,Veronica Lopez,4 stars,38.99,In Transit,
2024-08-19,a731a7f6-d9b5-4682-8be9-e7245e3a6a6d,PRD61278,Sofa,Accessories,3,487.13,0,1461.39,322.82,968.46,492.93,Pix,Paid,2024-08-20,CUS1801,Shane Gregory,Marketplace,New York,Sherry Powell,2 stars,5.25,Delivered,2024-08-27
2023-12-09,c943ce8b-6e2e-4f01-9dc3-dbb01abb0099,PRD27620,Smartphone,Accessories,4,107.36,5,407.97,65.49,261.96,146.01,Invoice,Pending,,CUS4461,Martha Burke,Online Store,New York,Debra Thompson,4 stars,25.65,Delivered,2023-12-15
2024-10-23,5adbd0db-488d-4fdd-b821-1f66f8a2dd1e,PRD22396,Watch,Clothing,3,170.24,15,434.11,118.48,355.44,78.67,Credit Card,Canceled,,CUS1779,Joy Brown,Marketplace,New York,Alicia Wilson,3 stars,48.98,Canceled,
2024-05-27,48879bed-2b9e-4556-a972-5fe9011b5612,PRD36890,Sofa,Clothing,2,125.05,15,212.58,73.3,146.6,65.98,Invoice,Canceled,,CUS6984,Tyler Thompson,Marketplace,Florida,Dr. Timothy Andrews,5 stars,26.83,In Transit,
2024-05-24,66b7baf0-fdf9-431a-935d-905d7919aecf,PRD26769,Watch,Clothing,5,196.82,0,984.1,110.92,554.6,429.5,Pix,Paid,2024-05-24,CUS8010,Jay Smith,Marketplace,Florida,Aaron Lamb,2 stars,45.77,In Transit,
2024-04-14,ca4f171b-9646-4b0c-be20-db7e6caad133,PRD40708,Sofa,Technology,6,203.67,5,1160.92,118.55,711.3,449.62,Invoice,Pending,,CUS9131,Brandy Bowen,Physical Store,Illinois,Jesse Smith,3 stars,23.95,Delivered,2024-04-18
2024-06-26,7ba03674-723d-46f7-89f3-f0118d5fe35e,PRD57622,Coffee Maker,Furniture,9,251.49,0,2263.41,190.24,1712.16,551.25,Bank Transfer,Pending,,CUS8939,Shelby Harris,Marketplace,Texas,Brandon Cohen,3 stars,6.91,In Transit,
2024-03-26,f1f0bdf2-9514-454d-b58b-1157f0d4c15f,PRD47407,Jeans,Appliances,8,277.51,20,1776.06,179.03,1432.24,343.82,Bank Transfer,Canceled,,CUS1051,Kimberly Ramirez,Online Store,California,Brent Ortiz,2 stars,23.47,In Transit,
2024-04-09,ecc95b18-4ad6-481a-8c40-d0b378632b85,PRD58216,Jeans,Technology,4,334.6,10,1204.56,206.3,825.2,379.36,Pix,Canceled,,CUS4982,Derek Nolan,Marketplace,Florida,Jasmine Bennett,5 stars,39.71,Canceled,
2024-04-11,2c4f7bc5-82fd-43e5-8da4-d606d2c6d644,PRD12512,Jeans,Clothing,8,178.53,10,1285.42,97.42,779.36,506.06,Credit Card,Paid,2024-04-13,CUS7809,Mallory Ellis,Marketplace,Florida,Timothy Wright,3 stars,36.81,Canceled,
2024-02-07,3e95b94f-0cab-4c68-be36-17b409dd1d3b,PRD31230,Coffee Maker,Clothing,9,408.38,15,3124.11,306.76,2760.84,363.27,Credit Card,Canceled,,CUS1883,Michelle Andrews,Online Store,California,Dr. Michael Williams,2 stars,35.72,Delivered,2024-02-16
2024-01-01,a8c08ee7-afd1-42c9-91fa-b0059ddf9b1c,PRD19032,Watch,Clothing,7,446.61,0,3126.27,324.24,2269.68,856.59,Pix,Canceled,,CUS5562,Lawrence Cross,Online Store,Illinois,David Graham,1 star,47.2,In Transit,
2024-08-13,aa1e6ac9-266d-4d9a-a45e-6d739a74886c,PRD71520,Smartphone,Technology,2,479.39,0,958.78,312.14,624.28,334.5,Invoice,Pending,,CUS4540,Christopher Roberts,Online Store,Texas,Crystal Kirk,4 stars,28.77,Delivered,2024-08-20
2024-02-09,2bfc2586-2145-4287-97b8-2fef67ac8c47,PRD57639,Watch,Furniture,5,423.07,5,2009.58,288.31,1441.55,568.03,Credit Card,Pending,,CUS8013,Bryan Mueller,Marketplace,California,John Simmons,2 stars,21.96,In Transit,
2024-04-20,753aa03c-ec5d-4b74-bc9b-8aeb56ea1aa4,PRD58645,Smartphone,Technology,9,97.89,15,748.86,57.68,519.12,229.74,Invoice,Pending,,CUS7642,Phillip May,Online Store,New York,Mike Mason,2 stars,22.35,Canceled,
2023-12-03,a90be428-77a9-4345-bd78-271b2872fae5,PRD85667,Smartphone,Clothing,9,497.07,10,4026.27,337.67,3039.03,987.24,Pix,Pending,,CUS4745,Jillian Myers,Physical Store,Florida,Jeffrey Smith,2 stars,12.98,Delivered,2023-12-09
2024-01-17,7a6da910-5aa5-46cc-8d41-ac72a97f5eb7,PRD59650,Coffee Maker,Technology,2,109.33,20,174.93,72.34,144.68,30.25,Credit Card,Canceled,,CUS5456,Christopher Morgan,Physical Store,California,Seth Bates,2 stars,26.03,Canceled,
2024-01-10,b2cb511a-5da6-42bc-9227-3cd5aa084b9a,PRD36173,Smartphone,Clothing,10,92.41,15,785.48,53.98,539.8,245.68,Bank Transfer,Canceled,,CUS5878,Joseph Hunter,Online Store,Illinois,Shaun Miranda,4 stars,31.99,Delivered,2024-01-17
2024-08-17,e9b575e5-6505-4b6d-af51-bd3f6f3a2a65,PRD96578,Sofa,Clothing,5,182.34,0,911.7,94.08,470.4,441.3,Bank Transfer,Pending,,CUS9677,Terri Clements,Online Store,Illinois,Tracy Harvey MD,4 stars,49.51,In Transit,
2024-09-27,37181ccf-dba7-4b63-a088-c56c0d3975b4,PRD17480,Jeans,Furniture,1,204.25,15,173.61,113.78,113.78,59.83,Invoice,Canceled,,CUS3813,Samantha Wilkerson,Physical Store,Illinois,Tammy Johnson,2 stars,20.98,In Transit,
2024-03-25,fc886944-c532-4599-a211-758d455251c2,PRD84219,Coffee Maker,Accessories,1,212.63,5,202.0,114.01,114.01,87.99,Bank Transfer,Paid,2024-03-27,CUS5817,Benjamin Livingston,Online Store,Florida,Meagan Mills,5 stars,20.99,Canceled,
2024-03-24,8099d16f-811c-4be0-b044-dd00ef566943,PRD17030,Watch,Appliances,6,369.43,20,1773.26,226.51,1359.06,414.2,Bank Transfer,Pending,,CUS2315,Adam Martin,Online Store,California,Erin Bennett,3 stars,9.18,In Transit,
