Sale Date,Sale ID,Product ID,Product Name,Product Category,Quantity Sold,Unit Price,Discount (%),Total Value (with Discount),Unit Cost,Total Cost,Gross Profit,Payment Method,Payment Status,Payment Date,Customer ID,Customer Name,Sales Channel,Sales Region,Sales Representative,Customer Rating,Shipping Cost,Delivery Status,Delivery Date
2024-08-19,5dc7f3a6-7277-43f8-9db9-348099a80fd0,PRD88397,Smartphone,Appliances,4,354.61,5,1347.52,183.29,733.16,614.36,Invoice,Pending,,CUS6269,Donna Flores,Physical Store,Florida,Joseph West,1 star,31.35,Delivered,2024-08-23
2024-06-16,70545646-d21c-4db3-9d3b-cd21d928d90e,PRD65430,Watch,Accessories,8,312.82,15,2127.18,187.47,1499.76,627.42,Bank Transfer,Pending,,CUS6970,Pamela Fox,Physical Store,Illinois,Nancy Griffin,3 stars,42.17,Canceled,
2024-07-01,9ea41849-b7ab-4667-a4c5-d025a3f74870,PRD38235,Sofa,Clothing,10,407.99,10,3671.91,304.77,3047.7,624.21,Pix,Canceled,,CUS1834,Emily Scott,Physical Store,Florida,Tonya Bush,5 stars,26.34,Canceled,
2023-12-16,4f0ea456-9dcf-4ae8-b1ad-f9bb7ef8d6e1,PRD51786,Smartphone,Clothing,1,146.18,10,131.56,103.26,103.26,28.3,Invoice,Canceled,,CUS8140,Angela Mullins,Online Store,New York,Dawn Larson,3 stars,6.9,Delivered,2023-12-20
2024-08-28,043d8090-379b-40cf-8245-60583ac6d444,PRD22745,Watch,Furniture,3,370.99,10,1001.67,193.32,579.96,421.71,Invoice,Pending,,CUS9505,Jaclyn Green,Online Store,Texas,Zachary Martin,5 stars,44.81,Canceled,
2024-03-01,99ae0020-1dfb-40bb-82bd-4b4fb19a6d79,PRD88479,Watch,Technology,6,83.69,0,502.14,63.82,382.92,119.22,Pix,Paid,2024-03-01,CUS9968,Nicole Adams,Physical Store,Florida,Zachary Olson,4 stars,25.96,In Transit,
2024-04-04,4633bd70-713b-4bcf-92f9-48f9c8c35fcd,PRD83745,Watch,Furniture,3,50.7,10,136.89,34.45,103.35,33.54,Credit Card,Paid,2024-04-06,CUS2128,Kylie Lynch,Online Store,Florida,Tom Reeves,1 star,9.94,Delivered,2024-04-09
2023-11-19,28c7490b-82eb-40f0-a28f-3a00c5cc5216,PRD23962,Watch,Furniture,3,248.95,0,746.85,197.1,591.3,155.55,Invoice,Paid,2023-11-23,CUS4137,Jeremy Wilson,Physical Store,California,Linda Rodriguez,3 stars,11.94,Canceled,
2024-08-07,00159d22-7212-4e41-b212-f1190e1c77b9,PRD66881,Sofa,Clothing,9,104.64,10,847.58,72.93,656.37,191.21,Bank Transfer,Paid,2024-08-09,CUS3187,Samantha Young,Online Store,Texas,Melissa Leach,5 stars,47.36,In Transit,
2024-01-06,3069ea4d-5c10-49da-9ddd-c369abef5251,PRD61056,Coffee Maker,Accessories,4,78.47,0,313.88,41.54,166.16,147.72,Invoice,Pending,,CUS8052,Amanda Price,Physical Store,Texas,Kyle Miller,1 star,37.7,Delivered,2024-01-16
2024-07-12,dee6774a-925b-455c-94b2-a49a0a6fa95f,PRD28830,Coffee Maker,Technology,3,191.32,15,487.87,111.32,333.96,153.91,Invoice,Canceled,,CUS4938,Roger Armstrong,Online Store,New York,Kylie West,4 stars,5.27,Delivered,2024-07-14
2024-10-25,f007a292-d10d-47f3-9a39-83e7c24c20ce,PRD16888,Coffee Maker,Clothing,7,485.44,20,2718.46,345.66,2419.62,298.84,Credit Card,Pending,,CUS3810,Nicole Cardenas,Marketplace,Texas,Garrett Silva,5 stars,18.79,Canceled,
2023-11-14,6c701776-bf22-4af8-a470-22c0850d2882,PRD11594,Smartphone,Furniture,3,267.13,15,681.18,198.94,596.82,84.36,Pix,Canceled,,CUS8622,Joseph Jackson,Online Store,Illinois,Michael Stephenson Jr.,3 stars,35.74,Delivered,2023-11-19
2024-04-02,38f7a1d9-7a35-4529-acb6-0ab20037612d,PRD38502,Jeans,Furniture,3,402.27,5,1146.47,318.89,956.67,189.8,Pix,Canceled,,CUS4364,Jessica Myers,Marketplace,Florida,Jacob Lopez,3 stars,32.32,Delivered,2024-04-09
2023-11-28,5ab4638d-edb7-4069-80bc-722dde732ca1,PRD71697,Jeans,Clothing,5,261.45,20,1045.8,188.26,941.3,104.5,Bank Transfer,Paid,2023-12-03,CUS3471,Elizabeth Patterson,Marketplace,California,Brianna Clark,4 stars,37.7,In Transit,
2024-03-15,ccf744b3-fc66-4fc2-8b46-be34061475d6,PRD59012,Coffee Maker,Technology,2,212.77,10,382.99,138.24,276.48,106.51,Pix,Canceled,,CUS9432,Shawn Gillespie,Marketplace,New York,Melissa Lindsey,1 star,14.05,In Transit,
2024-05-05,467fbe71-9788-4a5b-a6d9-bff2b0f5b663,PRD59498,Smartphone,Clothing,8,410.53,0,3284.24,244.34,1954.72,1329.52,Pix,Canceled,,CUS4612,Marissa Zimmerman,Marketplace,Texas,John Brooks,1 star,15.82,Delivered,2024-05-08
2024-03-18,c9ade74d-3d91-4379-994b-9c665bf44393,PRD17610,Sofa,Technology,7,300.96,10,1896.05,223.08,1561.56,334.49,Bank Transfer,Canceled,,CUS3579,Ashley Miller,Physical Store,California,Carl Cox,5 stars,32.88,In Transit,
2024-01-16,a2af9211-2196-4b09-b6cb-e21a1246e32a,PRD56211,Coffee Maker,Clothing,9,67.36,10,545.62,39.9,359.1,186.52,Invoice,Pending,,CUS8923,Benjamin Brown,Physical Store,Texas,Ryan Frazier,4 stars,5.04,Canceled,
2024-04-24,84402562-9442-41bb-ae81-2297aee250b1,PRD23432,Coffee Maker,Accessories,6,206.37,10,1114.4,139.15,834.9,279.5,Invoice,Canceled,,CUS3730,John Ellis,Online Store,Illinois,Joshua Jones,3 stars,16.08,Canceled,
2024-03-07,73cc6ba7-c773-4c54-9932-805af34fcd4c,PRD16954,Sofa,Accessories,9,267.39,5,2286.18,185.73,1671.57,614.61,Pix,Pending,,CUS3451,Linda Smith,Physical Store,Texas,Jake Williams,4 stars,39.91,In Transit,
2024-06-08,c493ab6e-a266-48b3-85b4-78c7da2dbdc8,PRD77050,Sofa,Appliances,9,188.63,0,1697.67,144.9,1304.1,393.57,Credit Card,Canceled,,CUS1014,Jaclyn Baker,Physical Store,Florida,Kimberly Santiago,1 star,31.36,Canceled,
2024-08-16,02239c50-45d6-42aa-883a-7a807ca95451,PRD69495,Smartphone,Furniture,4,221.73,5,842.57,112.41,449.64,392.93,Pix,Canceled,,CUS2811,Robert Williams,Physical Store,Texas,Jason Ibarra,3 stars,44.75,In Transit,
2024-01-21,8b993fc7-6cd8-4b7e-88f0-7709e6dcbc67,PRD68047,Smartphone,Technology,10,302.33,20,2418.64,173.28,1732.8,685.84,Credit Card,Pending,,CUS6513,Bryan Ross,Marketplace,California,Brian Macdonald,5 stars,14.48,Delivered,2024-01-23
2024-10-13,30a93368-a8c4-4f20-aa5c-48e011697f25,PRD45854,Watch,Accessories,1,371.8,0,371.8,218.86,218.86,152.94,Invoice,Pending,,CUS4063,Jennifer Nelson,Online Store,California,Michael Heath,5 stars,48.4,Delivered,2024-10-20
2024-02-02,7c19ee6c-44a0-41ac-beaa-f662de01d904,PRD93065,Sofa,Furniture,5,414.54,0,2072.7,212.03,1060.15,1012.55,Bank Transfer,Paid,2024-02-07,CUS8506,Jeffrey Reid,Marketplace,Texas,Gregory Williamson,2 stars,24.71,Delivered,2024-02-12
2023-12-11,d0e30a4f-56f9-4172-bc5f-48c13165e2af,PRD53168,Watch,Technology,10,245.49,5,2332.16,157.85,1578.5,753.66,Credit Card,Paid,2023-12-14,CUS1356,Erin Rosales,Online Store,Illinois,Matthew Green,1 star,36.28,In Transit,
2024-05-16,cc8aaf90-7f04-4307-9d71-1e34e7a9a46a,PRD86577,Watch,Technology,6,256.79,10,1386.67,154.23,925.38,461.29,Invoice,Pending,,CUS5554,Tina Bennett,Physical Store,Texas,Jeremy Hill,1 star,16.65,Canceled,
2024-08-13,8f28766f-fd36-4da1-b187-bd2b389df6aa,PRD20464,Watch,Appliances,9,453.45,20,3264.84,320.11,2880.99,383.85,Credit Card,Canceled,,CUS8356,Amanda Lynch,Online Store,Texas,Lori Vega,1 star,36.05,Delivered,2024-08-20
2024-07-15,cbe1d499-0248-4791-ac69-5be92391f144,PRD56566,Jeans,Clothing,6,266.91,0,1601.46,162.92,977.52,623.94,Bank Transfer,Pending,,CUS4777,David Ramirez,Marketplace,Florida,Jason Edwards,5 stars,37.65,In Transit,
2024-10-07,0cfa3afb-e594-4608-b474-0a8e12457a33,PRD88297,Jeans,Furniture,4,244.95,15,832.83,168.7,674.8,158.03,Credit Card,Pending,,CUS1805,Gregory Robertson,Physical Store,Florida,Garrett Bond,1 star,11.43,In Transit,
2024-05-06,8f12805c-bf73-4895-b117-47c5f0319a55,PRD16793,Watch,Accessories,3,291.77,15,744.01,157.03,471.09,272.92,Bank Transfer,Paid,2024-05-07,CUS9323,Emily Sanchez,Marketplace,New York,Martin Smith,4 stars,13.98,Canceled,
2024-03-04,261ec499-b057-4ce4-abbf-4d19dae4e714,PRD38816,Watch,Appliances,2,388.41,15,660.3,207.27,414.54,245.76,Invoice,Canceled,,CUS5597,Tiffany Friedman,Marketplace,New York,Kaylee Smith,4 stars,28.48,Canceled,
2023-11-08,c1d40dce-c358-431f-8ded-1f9451469db0,PRD69079,Smartphone,Technology,9,99.21,20,714.31,68.51,616.59,97.72,Credit Card,Pending,,CUS3142,Michael Montoya,Physical Store,Texas,Holly Rangel MD,5 stars,47.09,Delivered,2023-11-09
2024-05-24,4e452a86-a61d-4dc4-a60e-07aabc665a8d,PRD16656,Coffee Maker,Clothing,7,56.83,5,377.92,33.59,235.13,142.79,Bank Transfer,Pending,,CUS9089,Misty Phelps,Marketplace,Texas,Hannah Williams,1 star,21.54,In Transit,
2024-05-22,88c7c0a5-0b5a-48d8-aea3-099470ad8cfa,PRD63333,Smartphone,Clothing,7,139.27,5,926.15,103.13,721.91,204.24,Invoice,Pending,,CUS1643,Holly Macias,Online Store,California,Andrew Perry,3 stars,30.36,Delivered,2024-05-31
2024-06-06,2c8a5f06-42c2-486d-a4b8-ce6621eeb64e,PRD12206,Jeans,Clothing,4,211.56,15,719.3,144.35,577.4,141.9,Bank Transfer,Canceled,,CUS7134,Melanie Velazquez,Marketplace,Florida,Allen Gomez,5 stars,12.65,Delivered,2024-06-07
2024-03-03,80cefc21-7c6b-4ea5-b5e4-166ebfb6c97d,PRD58260,Watch,Appliances,1,219.49,15,186.57,137.65,137.65,48.92,Pix,Paid,2024-03-03,CUS3610,Christian Kaiser,Physical Store,California,Nicole Parsons,1 star,25.32,Canceled,
2023-12-17,f2d8caa0-7c27-4dd3-999f-1e56b28f43ea,PRD87348,Coffee Maker,Furniture,4,202.79,15,689.49,121.43,485.72,203.77,Credit Card,Paid,2023-12-18,CUS2347,Jose Rogers,Online Store,Illinois,Shannon Wright,1 star,34.39,Canceled,
2024-02-23,d3ea83e3-9958-489f-a64c-20affaf1008b,PRD16472,Watch,Technology,4,312.56,15,1062.7,241.68,966.72,95.98,Credit Card,Pending,,CUS9575,Michelle Edwards,Online Store,Illinois,Alexander Peterson,1 star,24.66,Delivered,2024-03-04
