Sale Date,Sale ID,Product ID,Product Name,Product Category,Quantity Sold,Unit Price,Discount (%),Total Value (with Discount),Unit Cost,Total Cost,Gross Profit,Payment Method,Payment Status,Payment Date,Customer ID,Customer Name,Sales Channel,Sales Region,Sales Representative,Customer Rating,Shipping Cost,Delivery Status,Delivery Date
2024-04-16,5d67bff7-abfd-4a1c-9d32-97336b62e2e7,PRD84596,Smartphone,Furniture,4,143.57,15,488.14,106.81,427.24,60.9,Invoice,Pending,,CUS3814,Reginald Shaw,Marketplace,Florida,Morgan Nelson,4 stars,32.36,In Transit,
2024-09-17,52eeb94c-a0dd-484a-8e9d-396b7015655d,PRD21267,Coffee Maker,Accessories,5,266.74,20,1066.96,155.38,776.9,290.06,Bank Transfer,Pending,,CUS2152,Pedro Smith,Marketplace,Florida,Shane Howell,4 stars,10.97,Delivered,2024-09-21
2024-01-03,df8de29d-868a-449b-9f43-8e63427da575,PRD98992,Sofa,Appliances,1,433.53,0,433.53,238.8,238.8,194.73,Invoice,Paid,2024-01-08,CUS1214,Amanda Terry,Marketplace,Illinois,Tara Butler,3 stars,7.82,Delivered,2024-01-09
2024-10-25,5d46345f-3eea-4e35-b377-d9dcf9f1d0cf,PRD65308,Smartphone,Technology,9,97.26,15,744.04,60.71,546.39,197.65,Bank Transfer,Paid,2024-10-28,CUS6242,Fred Sharp,Marketplace,Florida,Robert Ferrell,2 stars,8.51,Delivered,2024-11-01
2024-08-03,e442448e-a4e3-430a-98eb-9d1d99042c33,PRD97395,Watch,Clothing,1,107.15,20,85.72,56.47,56.47,29.25,Credit Card,Canceled,,CUS5560,Brian Lutz,Physical Store,Florida,Robin Russell,4 stars,23.74,In Transit,
2024-08-12,5d1eddbb-c45c-41c7-8db0-b31161c89519,PRD71015,Coffee Maker,Accessories,1,388.2,5,368.79,282.1,282.1,86.69,Credit Card,Canceled,,CUS8829,Angela Myers,Online Store,Florida,Natalie Anderson,5 stars,14.84,In Transit,
2024-08-26,39cd9f2a-0ac4-49b8-9838-5a93a1554e78,PRD69205,Sofa,Appliances,3,370.78,20,889.87,203.29,609.87,280.0,Bank Transfer,Canceled,,CUS7038,Michael Gonzales,Online Store,New York,Cheryl Johnson,4 stars,19.07,In Transit,
2024-10-08,d34b8291-9521-4df2-9fb1-33e1df2166bf,PRD42946,Watch,Appliances,7,431.18,0,3018.26,320.84,2245.88,772.38,Credit Card,Pending,,CUS2734,Danny Davis,Physical Store,Florida,Kelly Bishop,1 star,46.51,Canceled,
2024-09-26,b8df7299-d2b4-405f-a49b-a7db0f5d167c,PRD42801,Jeans,Appliances,7,319.89,10,2015.31,238.4,1668.8,346.51,Invoice,Pending,,CUS6311,Caroline Oneal,Physical Store,Florida,Carla Fischer,2 stars,40.62,Canceled,
2024-07-24,276b9a13-2a09-41f0-83f4-5b15a3a8b6c9,PRD85848,Watch,Furniture,4,306.6,10,1103.76,192.34,769.36,334.4,Credit Card,Canceled,,CUS9340,Jamie Torres,Marketplace,New York,Alfred Perez,3 stars,49.99,Delivered,2024-07-31
2023-12-10,a47e8918-f5ab-4251-a015-f4b6bd289f9b,PRD44513,Watch,Appliances,3,391.44,20,939.46,241.9,725.7,213.76,Pix,Canceled,,CUS2131,Jay Johnson,Physical Store,Florida,Gary Russell,3 stars,16.38,Canceled,
2024-01-30,646f2bf6-09fc-4851-ad25-5d4fb4411347,PRD90440,Coffee Maker,Clothing,6,61.62,15,314.26,45.44,272.64,41.62,Bank Transfer,Pending,,CUS3736,Anita Wolf DVM,Physical Store,California,Mrs. Kayla Moore,2 stars,14.33,Delivered,2024-02-01
2024-02-13,5fa5225b-6362-42ab-bfce-a270df35c679,PRD55093,Sofa,Furniture,2,211.67,10,381.01,151.83,303.66,77.35,Credit Card,Canceled,,CUS3490,Robert Knapp,Online Store,Texas,Lori Martinez,2 stars,48.06,Canceled,
2023-11-19,5a56e976-fe1f-4d11-979e-3ebe3ffa65fa,PRD90457,Coffee Maker,Technology,4,242.8,20,776.96,124.74,498.96,278.0,Credit Card,Canceled,,CUS1089,Patricia Pruitt,Marketplace,New York,Sherry Ryan,3 stars,26.59,In Transit,
2024-05-23,3c72871c-3c1f-47f3-89a8-19bf2fd3d837,PRD59204,Coffee Maker,Appliances,1,215.3,20,172.24,139.22,139.22,33.02,Credit Card,Canceled,,CUS3241,Dustin Walker,Online Store,California,Robert Hinton,4 stars,17.55,Delivered,2024-05-26
2024-10-24,8d326d5d-8be1-43eb-9066-a0b93798cb87,PRD15088,Watch,Clothing,5,435.15,20,1740.6,296.78,1483.9,256.7,Invoice,Canceled,,CUS5297,Crystal Spears,Marketplace,Florida,Alexander Barnett,3 stars,12.55,In Transit,
2024-02-23,fdb2175e-27db-41aa-983d-60d3a143a9bf,PRD68848,Jeans,Clothing,9,440.43,10,3567.48,237.83,2140.47,1427.01,Bank Transfer,Paid,2024-02-23,CUS5889,Randall Smith,Marketplace,Florida,John Alexander,5 stars,25.11,In Transit,
2024-09-30,e194165e-5e38-4335-b715-2f3b802594ec,PRD42943,Jeans,Technology,6,226.74,0,1360.44,137.4,824.4,536.04,Invoice,Paid,2024-10-04,CUS9016,Gloria Munoz,Marketplace,Florida,Greg Warner,3 stars,11.44,Delivered,2024-10-06
2024-02-10,b951340d-d94b-4a10-ab6c-986d2b3999d0,PRD79715,Coffee Maker,Clothing,2,66.5,0,133.0,44.35,88.7,44.3,Pix,Canceled,,CUS5503,Alexandra Jacobs,Physical Store,California,William Evans,4 stars,27.62,Canceled,
