Sale Date,Sale ID,Product ID,Product Name,Product Category,Quantity Sold,Unit Price,Discount (%),Total Value (with Discount),Unit Cost,Total Cost,Gross Profit,Payment Method,Payment Status,Payment Date,Customer ID,Customer Name,Sales Channel,Sales Region,Sales Representative,Customer Rating,Shipping Cost,Delivery Status,Delivery Date
2024-04-22,6c930e1d-4cb5-4d72-9801-ea4d56748fed,PRD64291,Coffee Maker,Appliances,8,370.45,5,2815.42,288.78,2310.24,505.18,Bank Transfer,Pending,,CUS1005,Jesus Werner,Physical Store,Florida,Mr. Peter Ayers,3 stars,48.08,In Transit,
2024-02-19,c5484a78-0da0-4815-b2aa-d9f87bc09223,PRD86181,Jeans,Technology,9,240.45,10,1947.64,156.36,1407.24,540.4,Invoice,Paid,2024-02-19,CUS1424,Sheryl Brooks,Online Store,Illinois,Catherine Walker,3 stars,33.55,Delivered,2024-02-20
2024-04-08,ae5354b0-e0ec-4bfd-bd36-f6e1fea530fb,PRD66668,Coffee Maker,Clothing,8,351.35,0,2810.8,269.74,2157.92,652.88,Invoice,Paid,2024-04-13,CUS7490,Sarah Williams,Marketplace,Florida,Nicole Farrell,5 stars,28.12,Canceled,
2024-08-14,995a9981-73bb-42df-a2b7-e72d2d8166ae,PRD18654,Coffee Maker,Accessories,4,155.61,5,591.32,119.31,477.24,114.08,Invoice,Canceled,,CUS8989,Laura Kelly,Online Store,New York,Rachel Stewart,4 stars,38.18,Canceled,
2023-11-25,1b414f26-1ad7-4d0e-9973-ea0d8516ee89,PRD90696,Sofa,Accessories,9,114.87,0,1033.83,65.0,585.0,448.83,Invoice,Paid,2023-11-27,CUS3378,Stephanie Mann,Physical Store,Florida,Christina Pitts,2 stars,9.9,Delivered,2023-12-02
2024-08-25,d3c6c535-7477-41a2-ab4d-c9513da12584,PRD77629,Jeans,Furniture,2,292.47,15,497.2,207.08,414.16,83.04,Pix,Pending,,CUS5089,Travis Garcia,Marketplace,Texas,Christine Olsen,1 star,26.22,In Transit,
2024-05-15,e7b54437-5242-451a-b724-6d5549b1d434,PRD93278,Jeans,Appliances,10,364.13,5,3459.24,234.42,2344.2,1115.04,Pix,Paid,2024-05-18,CUS7053,Bryan Hodges,Marketplace,Illinois,Nicole Carroll,3 stars,15.57,In Transit,
2024-09-02,792417d5-9c9e-49d6-8716-6910b8290b97,PRD32147,Jeans,Clothing,8,397.23,0,3177.84,308.47,2467.76,710.08,Credit Card,Paid,2024-09-05,CUS4764,Taylor Sanchez,Online Store,Florida,Johnny Summers,5 stars,47.96,Canceled,
2024-05-29,b1ca8acf-8aec-4367-b03b-cccabccb2e15,PRD40347,Coffee Maker,Accessories,10,428.59,20,3428.72,223.38,2233.8,1194.92,Credit Card,Canceled,,CUS8671,Kenneth Daniels,Physical Store,Florida,Leslie Graves,2 stars,42.9,In Transit,
2023-11-05,85113669-46a7-4f5f-a6c5-e41f3a6069e9,PRD14837,Sofa,Accessories,3,230.1,10,621.27,157.7,473.1,148.17,Invoice,Paid,2023-11-10,CUS9643,Joshua West,Physical Store,Texas,John Cox,2 stars,45.86,Canceled,
2024-09-28,2dd4c8a4-b678-4154-8568-84cb630cf425,PRD74821,Watch,Appliances,2,176.94,10,318.49,89.41,178.82,139.67,Invoice,Canceled,,CUS4305,Michelle King,Online Store,Texas,Stacy Hernandez,3 stars,45.66,In Transit,
2024-07-16,c5eda052-d4c1-40b7-a04c-a87c51454e9d,PRD39582,Jeans,Technology,4,436.05,15,1482.57,295.96,1183.84,298.73,Invoice,Canceled,,CUS7617,Christopher Randall,Physical Store,Florida,Christopher Turner,1 star,37.27,Delivered,2024-07-21
2024-02-09,4651d2c1-8215-4937-a09e-60e7a5260159,PRD74227,Jeans,Furniture,2,359.57,0,719.14,218.85,437.7,281.44,Invoice,Paid,2024-02-09,CUS5765,Rebecca Vasquez,Physical Store,Florida,Stephanie Melendez,2 stars,38.86,Canceled,
2024-04-21,80540b80-9bcc-42e6-9842-729e4ccfbb58,PRD69352,Jeans,Technology,4,319.35,0,1277.4,180.15,720.6,556.8,Credit Card,Pending,,CUS3916,Christopher Shea,Physical Store,Illinois,Joshua Russell,3 stars,40.93,Canceled,
2024-08-17,9e46aec1-d334-42c9-b9e3-ef19d9a5af53,PRD75001,Smartphone,Clothing,8,182.71,0,1461.68,93.1,744.8,716.88,Invoice,Pending,,CUS3566,Megan Johnson,Marketplace,Illinois,Samuel Deleon,4 stars,5.06,Delivered,2024-08-24
2024-02-29,365ee373-bb33-4e6b-a0ee-6cd6e9282040,PRD39853,Jeans,Technology,10,170.36,10,1533.24,113.93,1139.3,393.94,Invoice,Pending,,CUS9690,Tammy Clark,Physical Store,New York,Robert Phillips,1 star,8.22,In Transit,
2024-06-18,835b0fa4-bfaf-4ac6-828e-529ec6ad532e,PRD64562,Smartphone,Technology,1,218.87,5,207.93,125.64,125.64,82.29,Credit Card,Canceled,,CUS6859,Alisha Hale,Online Store,Texas,Bradley Shaffer,3 stars,34.68,Delivered,2024-06-20
2024-09-26,34693fa6-eae5-412e-8e27-31131feb4c27,PRD34717,Sofa,Accessories,1,308.46,10,277.61,154.25,154.25,123.36,Invoice,Canceled,,CUS3184,Kathryn Hansen,Physical Store,California,Doris Martinez,4 stars,49.12,In Transit,
2023-12-23,5c5e2eaf-ec83-426b-a783-c5e4fd3e3e88,PRD48519,Watch,Furniture,8,493.58,0,3948.64,302.4,2419.2,1529.44,Pix,Canceled,,CUS2372,Tammy Smith MD,Online Store,California,Glen Terrell,4 stars,8.39,Canceled,
