Sale Date,Sale ID,Product ID,Product Name,Product Category,Quantity Sold,Unit Price,Discount (%),Total Value (with Discount),Unit Cost,Total Cost,Gross Profit,Payment Method,Payment Status,Payment Date,Customer ID,Customer Name,Sales Channel,Sales Region,Sales Representative,Customer Rating,Shipping Cost,Delivery Status,Delivery Date
2024-09-27,e256b28b-0442-4c8a-8495-8c7223ab13da,PRD97398,Jeans,Clothing,4,246.01,15,836.43,164.64,658.56,177.87,Credit Card,Pending,,CUS7739,David Jackson,Online Store,Texas,Blake Miller,4 stars,31.88,Delivered,2024-10-01
2024-03-27,2f7da4a3-5f23-439c-9974-8e714f580539,PRD36869,Sofa,Furniture,4,436.87,0,1747.48,248.68,994.72,752.76,Invoice,Paid,2024-03-30,CUS3964,Teresa Norris,Marketplace,Illinois,Cynthia Nelson,2 stars,18.15,Canceled,
2024-03-19,1ad4798f-04f0-4db8-8fd6-10c4b40846a7,PRD78297,Coffee Maker,Technology,2,210.9,0,421.8,137.31,274.62,147.18,Pix,Pending,,CUS2856,Terrance Saunders,Online Store,Texas,Rachel Hanson,2 stars,48.91,Delivered,2024-03-21
2024-08-09,ddbfe8a3-b54e-4d55-8178-5005a78049f9,PRD73776,Watch,Appliances,10,471.3,20,3770.4,289.28,2892.8,877.6,Invoice,Paid,2024-08-11,CUS1022,David Cooper,Online Store,New York,Richard Allen,1 star,46.15,In Transit,
2023-12-11,950a1ecd-b17e-4775-bc3b-ecd25397e84e,PRD24936,Watch,Accessories,9,205.97,0,1853.73,103.24,929.16,924.57,Invoice,Pending,,CUS9697,Steven Waters,Physical Store,Florida,Melanie Martin,5 stars,13.84,In Transit,
2024-04-21,610818be-36b4-40fc-bd9f-3388395faf2d,PRD55891,Watch,Clothing,9,399.98,20,2879.86,280.4,2523.6,356.26,Bank Transfer,Pending,,CUS6958,Scott Barker,Online Store,Texas,Judith Kim,1 star,8.99,Delivered,2024-04-26
2023-11-04,e2742f38-5504-403c-86d8-cb0dbfbfe20c,PRD60074,Smartphone,Clothing,4,469.31,10,1689.52,279.98,1119.92,569.6,Invoice,Canceled,,CUS2804,Joe Rodriguez,Physical Store,Illinois,David Dean,1 star,19.89,In Transit,
2024-01-04,9c513e83-6d73-407f-a838-8f29596096b9,PRD60485,Smartphone,Accessories,10,183.4,20,1467.2,136.25,1362.5,104.7,Credit Card,Pending,,CUS1221,Shelly Mata,Marketplace,Illinois,Sharon Glass DDS,3 stars,43.97,In Transit,
2024-05-21,8d40e0c1-5c8a-443b-a936-510d4c72a6b7,PRD46546,Jeans,Appliances,5,301.68,10,1357.56,215.64,1078.2,279.36,Pix,Canceled,,CUS9351,Alyssa Jimenez,Marketplace,Texas,Patricia Velez,5 stars,33.77,Canceled,
2024-08-22,67fbd9f3-a04f-4d88-9e66-079ac3ab6ef7,PRD59534,Watch,Accessories,6,130.09,5,741.51,76.14,456.84,284.67,Bank Transfer,Pending,,CUS6801,Brett Doyle,Online Store,California,Shawn Brown,2 stars,34.57,Delivered,2024-08-25
2024-02-22,b36133a0-f410-4c78-b6c8-b148612c697f,PRD84759,Smartphone,Accessories,9,161.66,0,1454.94,127.37,1146.33,308.61,Invoice,Canceled,,CUS5191,Dean Smith,Online Store,Florida,John Coleman,3 stars,5.82,In Transit,
2024-07-03,86278fcc-711d-4cdd-b2df-d4622b7983f1,PRD13987,Coffee Maker,Technology,2,241.63,20,386.61,127.83,255.66,130.95,Credit Card,Canceled,,CUS1458,Matthew Patterson,Physical Store,Illinois,Jennifer Bowen,3 stars,11.2,In Transit,
2024-01-12,a4a64341-93d9-4a6f-b731-9b35b527495c,PRD11137,Smartphone,Appliances,6,135.32,10,730.73,105.55,633.3,97.43,Bank Transfer,Canceled,,CUS2622,Jonathan Smith,Marketplace,New York,John Ritter,4 stars,45.65,Delivered,2024-01-22
2024-03-28,8c0a3030-f48e-4583-9830-a74f2d7e7f39,PRD68037,Sofa,Furniture,7,232.67,20,1302.95,127.17,890.19,412.76,Invoice,Pending,,CUS8577,Heather Gordon,Marketplace,Florida,Angela Lozano,1 star,17.65,Canceled,
