Sale Date,Sale ID,Product ID,Product Name,Product Category,Quantity Sold,Unit Price,Discount (%),Total Value (with Discount),Unit Cost,Total Cost,Gross Profit,Payment Method,Payment Status,Payment Date,Customer ID,Customer Name,Sales Channel,Sales Region,Sales Representative,Customer Rating,Shipping Cost,Delivery Status,Delivery Date
2024-10-15,10a2494a-f29f-45a8-8b71-5a58a482f1be,PRD65769,Coffee Maker,Appliances,1,136.74,0,136.74,102.01,102.01,34.73,Pix,Pending,,CUS7918,Kevin Obrien,Marketplace,Florida,Barbara Gates,2 stars,8.18,Delivered,2024-10-22
2023-11-13,2cacaaf0-6f8b-4904-bf14-f96198dd41c0,PRD99644,Watch,Clothing,1,72.59,0,72.59,54.44,54.44,18.15,Invoice,Canceled,,CUS9484,Amanda Reed,Marketplace,California,Victor Fowler,1 star,9.74,In Transit,
2024-10-02,d0001674-044d-46a6-9f46-8e78008bc601,PRD38051,Watch,Clothing,3,177.35,15,452.24,96.32,288.96,163.28,Pix,Pending,,CUS9470,Angela Jackson,Marketplace,California,Brady Adams,1 star,40.88,Canceled,
2024-08-02,921ab3c8-4d90-44fa-871a-5d7f6937645c,PRD30444,Sofa,Accessories,3,222.42,0,667.26,125.74,377.22,290.04,Credit Card,Pending,,CUS8428,Isaiah Phillips,Online Store,Florida,John Carlson,2 stars,29.05,Canceled,
2024-02-07,cd0cf202-311a-4b3d-9f3e-a5f15b3157ce,PRD26225,Coffee Maker,Furniture,1,409.6,15,348.16,301.36,301.36,46.8,Credit Card,Canceled,,CUS6926,Jennifer Anderson,Online Store,Texas,Amanda Hanson,2 stars,5.94,Delivered,2024-02-09
2024-02-28,7158c07d-e6a3-43d5-8db2-8a44b23c7851,PRD18592,Jeans,Clothing,8,116.73,0,933.84,58.46,467.68,466.16,Pix,Pending,,CUS5162,Jeremy Morrison,Online Store,California,Tyler Butler,1 star,35.09,Delivered,2024-03-03
2024-03-17,7a8fd6bd-f115-4dca-ae70-ee4a26f1ddc7,PRD75583,Coffee Maker,Accessories,3,457.41,0,1372.23,252.01,756.03,616.2,Bank Transfer,Canceled,,CUS2606,Aaron Robinson,Marketplace,California,Ellen Lopez,3 stars,6.28,Canceled,
2024-03-10,7c97f02e-5ef7-4167-a6ca-7ee69a322eed,PRD49793,Smartphone,Accessories,7,279.62,0,1957.34,218.18,1527.26,430.08,Pix,Canceled,,CUS4709,Hannah Reese,Marketplace,Florida,James Hernandez,4 stars,43.02,Delivered,2024-03-17
2024-05-08,aa452ca5-1d27-4b4c-a8bb-de99996fcc7c,PRD57894,Sofa,Clothing,1,265.0,20,212.0,209.02,209.02,2.98,Bank Transfer,Paid,2024-05-11,CUS3537,Tonya Cummings,Physical Store,Texas,Amy Dennis,1 star,34.67,Canceled,
2024-05-22,fa5f1016-871d-4182-a413-885cb2bcb4d7,PRD73606,Sofa,Clothing,4,389.17,20,1245.34,261.1,1044.4,200.94,Invoice,Pending,,CUS8295,Frank Simpson,Physical Store,New York,Cynthia Robbins,4 stars,7.59,Delivered,2024-05-23
2023-11-20,fc8e3fb4-b3db-4ce5-b9eb-995c19f6f770,PRD88190,Watch,Furniture,1,78.71,0,78.71,46.29,46.29,32.42,Credit Card,Canceled,,CUS7054,Jonathan Kelly,Online Store,Texas,Jennifer Gonzales,4 stars,44.01,In Transit,
2024-06-18,41e4f728-9d84-4ab3-ae64-5a928e94e5ab,PRD30340,Jeans,Accessories,1,321.04,0,321.04,186.05,186.05,134.99,Invoice,Pending,,CUS9767,Donna Reed,Marketplace,New York,Tracy Martin,2 stars,42.8,Canceled,
2024-06-02,8dcc1659-9c57-477d-80a8-6b21aa08ab45,PRD30234,Watch,Technology,10,331.68,5,3150.96,253.39,2533.9,617.06,Pix,Canceled,,CUS8893,Latoya Blackburn,Marketplace,New York,Paul Dalton,1 star,41.55,Canceled,
