Sale Date,Sale ID,Product ID,Product Name,Product Category,Quantity Sold,Unit Price,Discount (%),Total Value (with Discount),Unit Cost,Total Cost,Gross Profit,Payment Method,Payment Status,Payment Date,Customer ID,Customer Name,Sales Channel,Sales Region,Sales Representative,Customer Rating,Shipping Cost,Delivery Status,Delivery Date
2024-06-08,84acba1b-41d5-41e3-a0b1-38b96b50aa27,PRD10281,Jeans,Furniture,7,207.33,20,1161.05,109.9,769.3,391.75,Bank Transfer,Pending,,CUS8472,Mr. Nicholas Campos MD,Marketplace,Texas,Caroline Cooke,5 stars,17.63,Delivered,2024-06-17
2024-10-19,8524d217-2e99-4c91-8108-3af68a7c735f,PRD50353,Coffee Maker,Furniture,1,358.4,0,358.4,234.93,234.93,123.47,Invoice,Pending,,CUS2030,Rebecca Anderson,Online Store,Florida,Kimberly Garcia,1 star,34.03,In Transit,
2023-12-27,ae694171-1b4e-470e-8c48-dae888ce044e,PRD33034,Watch,Appliances,2,379.95,5,721.9,215.77,431.54,290.36,Pix,Paid,2024-01-01,CUS3241,Jessica Smith,Physical Store,New York,Mark Pierce,3 stars,28.5,In Transit,
2024-06-23,828a2e00-fb3c-4c8c-8cee-276791b4c2be,PRD24827,Smartphone,Technology,10,321.78,15,2735.13,231.21,2312.1,423.03,Pix,Pending,,CUS4734,Robert Hanson,Marketplace,Florida,Sean Glenn,5 stars,24.64,Canceled,
2023-10-27,1a03181d-c382-428b-9412-1075fc8bd894,PRD65524,Smartphone,Technology,2,498.05,0,996.1,375.46,750.92,245.18,Pix,Canceled,,CUS8240,Justin Monroe,Physical Store,New York,Rebecca Roy,2 stars,19.14,In Transit,
2024-07-13,a8b86561-c8cd-4a75-af6c-126db94f8618,PRD43083,Jeans,Technology,10,433.56,0,4335.6,341.51,3415.1,920.5,Bank Transfer,Pending,,CUS1578,Linda Gonzalez DDS,Marketplace,New York,Alison Morgan,5 stars,35.05,In Transit,
2023-11-15,ed15d301-933b-4435-b9c6-60e55152a5a1,PRD44350,Sofa,Technology,4,316.03,10,1137.71,249.16,996.64,141.07,Pix,Pending,,CUS6774,Mrs. Faith Thomas,Marketplace,Texas,Robert Moran,4 stars,16.76,Canceled,
2024-08-04,6823d82e-1cbb-4c8a-9fad-5c74107ef44d,PRD71174,Smartphone,Clothing,5,234.1,20,936.4,129.86,649.3,287.1,Invoice,Paid,2024-08-04,CUS2578,Ariel Clements,Marketplace,New York,Donna Berger,5 stars,18.71,In Transit,
2023-12-22,d4679996-a920-4715-a5e4-9e0cc535cd44,PRD31961,Smartphone,Clothing,8,336.47,15,2288.0,191.71,1533.68,754.32,Invoice,Paid,2023-12-26,CUS7301,Jo Phillips,Physical Store,Florida,Lonnie Mcdaniel,4 stars,9.32,Delivered,2023-12-28
2023-11-29,0dbb0b0a-6f71-4f72-b4b5-987e0236ed51,PRD35190,Jeans,Appliances,4,150.71,0,602.84,110.01,440.04,162.8,Credit Card,Canceled,,CUS2927,Jasmine Miller,Online Store,Illinois,Kara Cox,1 star,47.3,In Transit,
2023-12-16,75f771e8-d33e-4d13-8af9-403e7e0bf507,PRD25012,Sofa,Accessories,5,50.32,20,201.28,37.22,186.1,15.18,Bank Transfer,Paid,2023-12-19,CUS5855,Adam Stewart,Online Store,Illinois,Eddie Taylor,4 stars,25.79,Delivered,2023-12-20
2023-11-21,736ddd02-fdf5-4af9-9cd7-13e30ae62b15,PRD84702,Watch,Furniture,7,494.96,10,3118.25,305.3,2137.1,981.15,Invoice,Paid,2023-11-22,CUS9570,John Thomas,Marketplace,California,Kathryn Cannon,1 star,30.63,In Transit,
2024-08-23,1d9062a2-0f67-4d3c-bf91-a53cd21d2cb8,PRD40937,Watch,Technology,9,227.86,20,1640.59,149.85,1348.65,291.94,Bank Transfer,Pending,,CUS6452,Justin Li,Marketplace,Texas,Michael Dunn,2 stars,38.49,In Transit,
2024-01-12,91cf1572-140d-4a87-b5aa-5408344003b9,PRD60072,Coffee Maker,Clothing,8,161.58,5,1228.01,90.74,725.92,502.09,Invoice,Paid,2024-01-17,CUS7244,Anthony Young,Marketplace,Illinois,Mrs. Nancy Reeves,4 stars,8.07,In Transit,
2024-05-04,1b23257f-2a12-44e4-b134-f56334ebbd38,PRD49511,Watch,Technology,9,410.41,5,3509.01,272.91,2456.19,1052.82,Credit Card,Paid,2024-05-04,CUS3321,Curtis Garcia,Online Store,Florida,Charles Smith,2 stars,38.73,Canceled,
2024-10-23,88a6609f-137a-4cf1-b982-5add442e6f99,PRD18591,Coffee Maker,Accessories,6,67.28,10,363.31,52.49,314.94,48.37,Bank Transfer,Canceled,,CUS1130,Tiffany Davis,Online Store,California,Kevin Anthony,2 stars,22.85,Canceled,
2024-01-16,3a337311-e941-4a92-82f9-0ed8cd8287ba,PRD32462,Watch,Clothing,3,113.62,0,340.86,71.78,215.34,125.52,Bank Transfer,Canceled,,CUS5083,Debra Mcintosh,Physical Store,Florida,Catherine Miller,3 stars,25.36,Canceled,
2024-06-15,bba0df6c-2ae4-4eb4-bdad-4df1287e05af,PRD36403,Smartphone,Technology,9,110.87,5,947.94,59.64,536.76,411.18,Credit Card,Pending,,CUS8810,Jessica Coleman,Physical Store,Florida,Crystal Knapp,4 stars,25.09,Delivered,2024-06-16
2024-07-23,acebabe9-45a7-4870-bdcb-39a5a5f10580,PRD69998,Jeans,Furniture,4,183.46,0,733.84,131.02,524.08,209.76,Bank Transfer,Paid,2024-07-28,CUS9971,Christopher Marshall,Online Store,Texas,Ethan Lewis,3 stars,36.96,Delivered,2024-07-30
2024-03-06,b7416883-be28-4021-81f0-22bc439fc9d9,PRD93789,Jeans,Accessories,10,127.29,5,1209.26,84.82,848.2,361.06,Bank Transfer,Paid,2024-03-06,CUS6205,Micheal Gonzales,Physical Store,Florida,Joseph Fuller,4 stars,29.86,Delivered,2024-03-11
2024-04-03,12846a77-bd86-462d-b2b5-8ad5cd3ec008,PRD74323,Smartphone,Furniture,8,367.56,15,2499.41,271.93,2175.44,323.97,Bank Transfer,Paid,2024-04-08,CUS3156,Thomas Lopez,Online Store,Texas,Mary Little,1 star,21.66,Delivered,2024-04-04
2024-02-10,3486e82b-151b-483a-a3ad-4e12d4952d3d,PRD51062,Smartphone,Accessories,8,364.9,20,2335.36,288.11,2304.88,30.48,Credit Card,Pending,,CUS5257,Megan Sellers,Online Store,California,Nathaniel Flynn,5 stars,11.35,Canceled,
2024-02-23,3c426cc4-3194-4f1d-81ac-0aa261ad513b,PRD72858,Smartphone,Clothing,10,305.07,20,2440.56,197.32,1973.2,467.36,Invoice,Canceled,,CUS4492,Robert Andrews DDS,Online Store,Texas,Sherry Edwards,5 stars,17.53,Delivered,2024-02-24
2024-08-07,2c44a12b-a034-48a7-8b17-a9224a5a6dd0,PRD79430,Watch,Technology,5,394.36,5,1873.21,294.5,1472.5,400.71,Pix,Paid,2024-08-12,CUS6334,Steven Mann,Physical Store,California,Kathy Calhoun,1 star,39.23,Delivered,2024-08-12
2023-10-26,e021c015-c476-4b19-b8c2-6319767c4594,PRD16039,Smartphone,Clothing,3,57.24,20,137.38,34.31,102.93,34.45,Invoice,Pending,,CUS6688,Joshua Benson,Physical Store,Texas,Valerie Jacobs,5 stars,26.71,Delivered,2023-10-29
2023-12-28,64fe70ec-2e39-4c33-8da1-14679bb3668e,PRD57832,Watch,Accessories,6,495.88,5,2826.52,332.17,1993.02,833.5,Credit Card,Canceled,,CUS9228,Kristen Paul,Online Store,Florida,Sabrina Mosley DDS,5 stars,37.33,In Transit,
2024-01-25,4eda553b-a3f3-4f19-85df-772028fbb24c,PRD26641,Watch,Furniture,9,78.22,15,598.38,40.97,368.73,229.65,Bank Transfer,Canceled,,CUS1662,Robert Hicks,Physical Store,Illinois,Tracey Stone,5 stars,44.43,In Transit,
2023-11-03,a128cf79-4e62-4dff-bb1f-5b9387aa5a5f,PRD22627,Smartphone,Furniture,7,170.13,15,1012.27,131.46,920.22,92.05,Invoice,Canceled,,CUS7320,Jodi Christensen,Marketplace,Florida,Benjamin Fuller,2 stars,15.63,Delivered,2023-11-04
2024-10-11,fab97fa4-bbde-400c-a2c3-27c4528ed870,PRD75310,Watch,Appliances,8,280.77,10,2021.54,208.67,1669.36,352.18,Bank Transfer,Pending,,CUS3248,Jacob Hughes,Online Store,California,Jacqueline Escobar,4 stars,8.62,Delivered,2024-10-21
2024-01-06,3301f8ba-4aa8-46da-94df-169413acfbc0,PRD94099,Jeans,Furniture,2,440.3,5,836.57,222.43,444.86,391.71,Pix,Paid,2024-01-06,CUS8489,Jacob Mason,Online Store,Florida,Dr. Sara Johnson,1 star,8.07,In Transit,
2023-11-25,29a136ae-f59f-4267-afe1-013177360570,PRD27249,Watch,Appliances,1,401.22,15,341.04,278.46,278.46,62.58,Bank Transfer,Canceled,,CUS7612,Anthony Butler,Marketplace,New York,Stephen Rodgers,2 stars,30.02,Delivered,2023-11-29
2023-12-01,5e541d05-6fa7-4206-9ab9-d626ad575dbe,PRD66077,Sofa,Technology,7,359.3,20,2012.08,185.25,1296.75,715.33,Invoice,Canceled,,CUS5057,David Palmer,Marketplace,New York,Mark Gutierrez,4 stars,12.37,Delivered,2023-12-04
2024-01-01,b62f9067-9c4c-4755-b973-4068834f9a6c,PRD10694,Coffee Maker,Appliances,6,419.18,10,2263.57,325.55,1953.3,310.27,Bank Transfer,Canceled,,CUS1837,Wesley White,Marketplace,California,Kristen Ewing,1 star,25.48,In Transit,
2024-04-08,23abab82-4be8-44b1-a234-1ae950b93c69,PRD73486,Jeans,Furniture,10,484.21,0,4842.1,245.89,2458.9,2383.2,Credit Card,Paid,2024-04-09,CUS3548,Katherine Matthews,Online Store,Florida,Donald Moreno,2 stars,10.16,Delivered,2024-04-17
2023-11-27,d75194e1-7672-4b3a-9b52-d27ac933f308,PRD49668,Sofa,Technology,8,83.65,20,535.36,59.31,474.48,60.88,Bank Transfer,Pending,,CUS6842,Kyle Martin,Physical Store,California,Deborah Hill,4 stars,44.63,In Transit,
2024-07-08,c5aab520-fcfc-4879-88cb-c37ebad047f4,PRD31133,Jeans,Furniture,1,138.02,0,138.02,71.99,71.99,66.03,Bank Transfer,Pending,,CUS5152,Pamela Harris,Online Store,Florida,Jennifer Castillo,4 stars,9.14,In Transit,
2023-12-10,38cf0c4d-b8d5-400d-9b81-5ea31519b587,PRD59617,Smartphone,Clothing,6,213.44,20,1024.51,110.5,663.0,361.51,Pix,Paid,2023-12-13,CUS5164,Michelle Ramsey,Marketplace,Texas,Breanna Cooke,2 stars,13.3,Delivered,2023-12-18
2024-04-10,8349d413-eed4-467b-bdbf-ce92ffcd39dc,PRD81270,Watch,Accessories,10,476.11,15,4046.94,371.28,3712.8,334.14,Bank Transfer,Paid,2024-04-12,CUS6573,Logan Peterson,Physical Store,New York,Brittany Villa,2 stars,10.2,Delivered,2024-04-14
2024-10-01,be1fd6bb-d040-4396-acfd-f97292f4fb6e,PRD53198,Watch,Clothing,7,409.5,10,2579.85,231.7,1621.9,957.95,Invoice,Canceled,,CUS4444,Rachel Perez,Marketplace,New York,Valerie Rodriguez,1 star,16.95,Canceled,
2024-05-06,73a2c946-c4dd-44f4-a76b-5ca210c20996,PRD43839,Coffee Maker,Furniture,4,264.66,0,1058.64,204.15,816.6,242.04,Bank Transfer,Canceled,,CUS3852,Jo Bennett,Online Store,Texas,Elizabeth Coffey,3 stars,34.93,Canceled,
2024-04-15,d0c28b7e-0991-4f2b-9c6c-18be1b4726c1,PRD54011,Sofa,Furniture,6,313.16,10,1691.06,176.79,1060.74,630.32,Credit Card,Pending,,CUS7551,Glenn Walters,Online Store,Florida,Theresa Powers,5 stars,13.61,Delivered,2024-04-20
