Sale Date,Sale ID,Product ID,Product Name,Product Category,Quantity Sold,Unit Price,Discount (%),Total Value (with Discount),Unit Cost,Total Cost,Gross Profit,Payment Method,Payment Status,Payment Date,Customer ID,Customer Name,Sales Channel,Sales Region,Sales Representative,Customer Rating,Shipping Cost,Delivery Status,Delivery Date
2024-01-12,b35d60b6-5205-49b9-b253-a7cd930b4934,PRD84569,Watch,Clothing,6,488.81,0,2932.86,313.23,1879.38,1053.48,Bank Transfer,Canceled,,CUS8090,Ashley Clark,Physical Store,New York,Gary Cunningham,2 stars,10.39,In Transit,
2024-08-02,be0b9c2c-e6f8-45ca-a5c2-a0f122dbe7a6,PRD89040,Coffee Maker,Technology,4,56.55,15,192.27,39.64,158.56,33.71,Pix,Pending,,CUS4843,Christopher Skinner,Physical Store,California,Jean Martin,4 stars,19.67,Delivered,2024-08-09
2024-10-20,7b321c7a-9d30-4407-9f79-a8232330093b,PRD43170,Sofa,Furniture,3,390.1,0,1170.3,288.52,865.56,304.74,Credit Card,Paid,2024-10-23,CUS9292,Michael Dixon,Online Store,Illinois,Brian Kelley,1 star,14.61,Canceled,
2024-07-17,c9ec52b5-87f8-490b-8673-6e01175d3616,PRD33173,Watch,Furniture,1,360.4,20,288.32,214.73,214.73,73.59,Bank Transfer,Pending,,CUS9539,Vicki Gibson,Marketplace,Illinois,Christopher Diaz,4 stars,42.6,Canceled,
2023-11-03,29ec1bca-254a-41c3-866b-c1ed1fbd9a70,PRD58355,Sofa,Appliances,2,326.13,0,652.26,200.95,401.9,250.36,Pix,Canceled,,CUS3977,Jasmine Johnson,Marketplace,Florida,Anthony Henderson,3 stars,31.25,Canceled,
2024-03-21,8807c139-5df0-444a-a2b4-14a826fa1e89,PRD97632,Smartphone,Appliances,3,128.41,15,327.45,64.83,194.49,132.96,Pix,Paid,2024-03-26,CUS1782,Eddie Smith,Physical Store,California,Curtis Brooks,3 stars,26.85,Delivered,2024-03-27
2024-07-21,4c8deb84-4b49-439b-ad6d-d7443adca2ae,PRD16282,Sofa,Appliances,1,56.56,10,50.9,35.77,35.77,15.13,Credit Card,Canceled,,CUS4153,Craig Harris,Marketplace,New York,Timothy Davis,5 stars,19.09,In Transit,
2024-05-29,665161a8-8b83-43e0-86b6-cf16abf1245f,PRD91344,Smartphone,Accessories,7,490.99,10,3093.24,349.02,2443.14,650.1,Credit Card,Canceled,,CUS6749,David Spears,Marketplace,Illinois,Rachel Williams,1 star,14.66,Delivered,2024-06-04
2024-10-15,f1bb1ed4-a77d-47d8-8115-d3d233e7a5a2,PRD60705,Sofa,Clothing,6,128.9,0,773.4,77.45,464.7,308.7,Bank Transfer,Pending,,CUS3617,April Lucas,Marketplace,Texas,Laura Cross,3 stars,48.62,Canceled,
2023-11-05,ea6ef562-a874-4fd0-b56e-de2eac1450a2,PRD58464,Watch,Accessories,4,81.21,15,276.11,50.05,200.2,75.91,Invoice,Pending,,CUS7906,Dr. Robert Brown,Marketplace,Texas,David Lee,2 stars,17.93,Canceled,
2024-04-30,755a4a79-de1e-4063-a9e8-ff3da1332a4a,PRD30718,Watch,Furniture,6,433.37,15,2210.19,283.37,1700.22,509.97,Credit Card,Paid,2024-05-05,CUS8380,Kevin Edwards,Marketplace,California,Matthew Thomas,3 stars,40.14,In Transit,
2023-11-28,f6d4ea7f-7aff-48e6-a264-343e0eec692f,PRD18733,Smartphone,Furniture,7,409.65,20,2294.04,212.95,1490.65,803.39,Credit Card,Paid,2023-12-03,CUS9442,Matthew Thompson,Physical Store,New York,Amanda Miller,1 star,44.58,Delivered,2023-12-06
2024-01-16,fdf74b82-ba44-441e-b75a-3da2f8402840,PRD60935,Coffee Maker,Technology,3,183.39,0,550.17,132.3,396.9,153.27,Bank Transfer,Paid,2024-01-18,CUS3602,Jonathan Gregory,Marketplace,Texas,Stephanie Miller,4 stars,30.64,In Transit,
2024-06-29,8beb22cc-71e9-418b-975e-a70fb0a6579d,PRD65426,Watch,Accessories,9,451.28,20,3249.22,352.04,3168.36,80.86,Invoice,Pending,,CUS8629,Diane Lee,Online Store,New York,Calvin Norman,5 stars,14.25,Canceled,
2023-11-03,4cc08759-1f5f-4b6d-b59d-8d5146f083e6,PRD33965,Smartphone,Technology,10,374.01,20,2992.08,234.45,2344.5,647.58,Invoice,Paid,2023-11-06,CUS8370,Philip Kane PhD,Physical Store,New York,Mary Reed,4 stars,16.29,In Transit,
2024-08-16,2d396140-24b4-4a61-93f0-a62a77e80d11,PRD11821,Jeans,Clothing,5,398.05,20,1592.2,251.9,1259.5,332.7,Bank Transfer,Pending,,CUS6413,Sherry Davidson,Marketplace,California,Michelle Thompson,1 star,48.25,In Transit,
2024-09-17,cdd42b92-64c4-45b8-aa24-3a35a72ecf6d,PRD16645,Smartphone,Clothing,10,483.91,10,4355.19,347.6,3476.0,879.19,Invoice,Canceled,,CUS9390,David Holland,Physical Store,California,Bryan Berry,5 stars,20.57,Delivered,2024-09-26
2024-08-02,60981c45-5e87-4b7f-b801-d3b1589ed962,PRD47439,Smartphone,Furniture,1,78.92,0,78.92,47.34,47.34,31.58,Bank Transfer,Pending,,CUS2389,Carl Deleon,Marketplace,Florida,Helen Lawson,1 star,13.68,Delivered,2024-08-04
2023-11-06,90efec63-b2ee-4d1c-ae67-37d7355f68cd,PRD98748,Sofa,Clothing,10,317.12,15,2695.52,182.18,1821.8,873.72,Bank Transfer,Canceled,,CUS7169,Lisa Rice,Marketplace,Texas,Jessica Ellis,3 stars,5.38,In Transit,
2024-06-11,b32f6e1a-69d8-412d-8c8f-9bf361462940,PRD16634,Watch,Accessories,7,339.02,5,2254.48,243.84,1706.88,547.6,Bank Transfer,Pending,,CUS6952,Dana Hughes,Physical Store,Illinois,David Garcia,1 star,6.18,Canceled,
