Sale Date,Sale ID,Product ID,Product Name,Product Category,Quantity Sold,Unit Price,Discount (%),Total Value (with Discount),Unit Cost,Total Cost,Gross Profit,Payment Method,Payment Status,Payment Date,Customer ID,Customer Name,Sales Channel,Sales Region,Sales Representative,Customer Rating,Shipping Cost,Delivery Status,Delivery Date
2024-08-02,20a4a7fd-3d59-4a79-bc80-d64582f9fd34,PRD76385,Smartphone,Clothing,7,452.76,5,3010.85,340.94,2386.58,624.27,Credit Card,Paid,2024-08-07,CUS3199,Melody Walsh,Online Store,New York,Joseph Richardson,2 stars,22.13,In Transit,
2023-12-03,137bd642-4898-4c22-b90d-12b678bbe33a,PRD44378,Coffee Maker,Appliances,7,471.12,20,2638.27,303.16,2122.12,516.15,Bank Transfer,Paid,2023-12-05,CUS9643,Teresa Brennan,Marketplace,Texas,Peter Smith,1 star,39.95,In Transit,
2024-04-12,49477d46-1590-43f5-b881-3dc5cf2332d0,PRD28473,Watch,Clothing,5,363.05,5,1724.49,233.15,1165.75,558.74,Pix,Pending,,CUS3717,Allison Spears,Online Store,Florida,William Alvarado,4 stars,15.98,Delivered,2024-04-19
2023-11-23,72a48d6b-17f6-41fb-8b59-fb7befcd1043,PRD95780,Coffee Maker,Technology,2,195.18,20,312.29,102.8,205.6,106.69,Invoice,Canceled,,CUS8867,Christopher Black,Online Store,Illinois,Lisa Hill,5 stars,18.14,Delivered,2023-12-03
2024-01-28,de2e90f8-09ac-4f87-9e51-d217d46e4e0b,PRD39448,Sofa,Appliances,7,228.4,0,1598.8,162.97,1140.79,458.01,Bank Transfer,Paid,2024-01-31,CUS1892,Laurie Golden,Marketplace,California,Donald Hayes,3 stars,13.39,Canceled,
2024-02-25,d26d4395-e97b-4baa-952a-f8cfbe925b0c,PRD60726,Sofa,Clothing,10,61.11,5,580.54,34.85,348.5,232.04,Pix,Pending,,CUS8025,Sara Miller,Online Store,Florida,Mary Berg,2 stars,17.69,In Transit,
2024-01-03,9df726ed-4da6-4d50-893f-6872af79b05d,PRD89909,Sofa,Appliances,4,458.22,20,1466.3,288.09,1152.36,313.94,Invoice,Paid,2024-01-08,CUS2281,Ashley Woods,Marketplace,New York,Kimberly Pittman,4 stars,44.4,Delivered,2024-01-08
2023-12-03,8d389bfa-afc5-4aed-ba86-23c63eb28607,PRD93089,Jeans,Appliances,3,377.18,15,961.81,238.74,716.22,245.59,Credit Card,Pending,,CUS7878,David Fowler,Physical Store,Illinois,Rachael Dickson,5 stars,8.85,Delivered,2023-12-05
2024-01-31,45ab1b56-3f35-46a3-86ff-cc5eab835b8a,PRD11375,Smartphone,Clothing,10,458.03,20,3664.24,272.72,2727.2,937.04,Invoice,Paid,2024-02-02,CUS5318,Colleen Castro,Marketplace,Florida,Aaron Lawrence,3 stars,5.91,Canceled,
2024-04-14,174daebc-f8aa-4b2f-af4b-0432b8294554,PRD82563,Coffee Maker,Appliances,6,194.22,5,1107.05,122.91,737.46,369.59,Invoice,Paid,2024-04-15,CUS1380,Hannah Byrd,Online Store,Texas,Courtney Taylor,4 stars,46.19,In Transit,
2024-09-07,4a181537-1943-4acc-b585-cf29c54a50ec,PRD94883,Watch,Appliances,5,377.73,0,1888.65,233.08,1165.4,723.25,Invoice,Pending,,CUS7528,Richard May,Online Store,Texas,Evelyn Powell,1 star,33.91,In Transit,
2023-11-18,c4f8f05f-767a-4f65-aeb1-2865c886135c,PRD22479,Jeans,Accessories,2,176.93,10,318.47,139.28,278.56,39.91,Invoice,Canceled,,CUS5205,Renee Gonzalez,Online Store,California,Peggy Bates,4 stars,26.54,Canceled,
2024-03-01,c905e131-d0fe-4e85-b3af-8be4d44dc50e,PRD60069,Coffee Maker,Appliances,3,159.47,5,454.49,88.62,265.86,188.63,Credit Card,Pending,,CUS8065,Heather Reeves,Physical Store,New York,Tabitha Bright,2 stars,15.83,Canceled,
2024-09-04,0cc63577-a96f-409a-8ff8-f2a6d3101a6e,PRD27467,Sofa,Clothing,10,354.69,15,3014.86,254.45,2544.5,470.36,Credit Card,Canceled,,CUS6237,Sandra Ford,Online Store,Illinois,Christopher Campbell,4 stars,28.39,Canceled,
2024-07-14,fef11dc2-7a41-4238-977a-190c398f53b2,PRD99626,Coffee Maker,Appliances,10,146.7,15,1246.95,102.67,1026.7,220.25,Bank Transfer,Canceled,,CUS6781,Angela Allen,Marketplace,California,Jeremiah Robinson,5 stars,16.91,In Transit,
2023-11-13,b1ff3978-4fee-4c1e-b90f-8c752305d04b,PRD41528,Sofa,Accessories,7,474.15,0,3319.05,345.24,2416.68,902.37,Credit Card,Canceled,,CUS1157,Elaine Vega,Physical Store,Illinois,Katrina Meadows,4 stars,47.02,Delivered,2023-11-16
