Sale Date,Sale ID,Product ID,Product Name,Product Category,Quantity Sold,Unit Price,Discount (%),Total Value (with Discount),Unit Cost,Total Cost,Gross Profit,Payment Method,Payment Status,Payment Date,Customer ID,Customer Name,Sales Channel,Sales Region,Sales Representative,Customer Rating,Shipping Cost,Delivery Status,Delivery Date
2024-05-08,6bc5a5ea-5c60-468f-8b66-800e9e22de3b,PRD52249,Coffee Maker,Accessories,9,263.31,5,2251.3,174.53,1570.77,680.53,Bank Transfer,Canceled,,CUS2210,Jill Woodward,Marketplace,Texas,Ryan Hoffman,3 stars,8.89,In Transit,
2023-11-18,f24383a4-9fb3-46f7-81e3-97bff1f83fe5,PRD50751,Jeans,Clothing,7,417.26,10,2628.74,325.49,2278.43,350.31,Pix,Canceled,,CUS3942,Patrick Alvarez,Physical Store,Illinois,Kenneth Rice,1 star,37.71,Delivered,2023-11-22
2024-05-07,1e5451cd-d667-47b8-85fa-d37d583a4f18,PRD61579,Sofa,Appliances,5,91.06,0,455.3,63.02,315.1,140.2,Invoice,Paid,2024-05-11,CUS2887,Laura Golden,Marketplace,Texas,Jessica Beck,2 stars,19.13,Canceled,
2024-05-18,c5f8a896-d1f2-4e56-881a-7c2282bf66d4,PRD98549,Jeans,Clothing,3,356.57,20,855.77,202.03,606.09,249.68,Pix,Pending,,CUS7351,Marcus Hernandez,Online Store,California,Ashley Levine,1 star,34.16,In Transit,
2023-11-05,f55a68ad-6397-4b98-94cf-45c829b8f29b,PRD68090,Sofa,Clothing,6,74.59,0,447.54,38.81,232.86,214.68,Credit Card,Paid,2023-11-10,CUS8150,Laura Armstrong,Physical Store,Illinois,Ashley Walton,5 stars,16.5,In Transit,
2023-10-27,7006b6d6-b4a4-40ca-a28a-0fd1aa96f023,PRD47332,Sofa,Clothing,8,448.27,20,2868.93,319.99,2559.92,309.01,Credit Card,Paid,2023-10-27,CUS4703,Kim Blake,Online Store,Florida,Victor Klein,5 stars,14.18,In Transit,
2024-06-27,27847f08-06e2-42e4-b608-602cd3b5d9fd,PRD29689,Jeans,Clothing,2,177.38,0,354.76,121.69,243.38,111.38,Pix,Canceled,,CUS9884,Nathaniel Shaw,Marketplace,New York,Shane Chapman,5 stars,18.15,In Transit,
2024-05-29,62362b81-7e98-4456-b9d8-14fa24ef785d,PRD97279,Jeans,Clothing,1,198.1,5,188.19,130.74,130.74,57.45,Invoice,Canceled,,CUS7183,Jeremiah Matthews,Marketplace,New York,Allison Wilson,1 star,43.09,Canceled,
2024-07-18,1b164ef9-ee9f-46ee-922e-623ffeee04ab,PRD88386,Coffee Maker,Appliances,1,116.89,0,116.89,77.37,77.37,39.52,Bank Transfer,Canceled,,CUS3373,Brittany Lopez,Online Store,Illinois,David Brown,3 stars,48.63,Canceled,
2024-08-05,d71fd630-d1a0-4f86-a189-7fa68f37b298,PRD13358,Smartphone,Furniture,3,444.14,10,1199.18,332.49,997.47,201.71,Invoice,Paid,2024-08-10,CUS7504,Alexandria Rodriguez,Online Store,New York,Robert Melendez,5 stars,49.6,Delivered,2024-08-10
